29060000	防城港市	防城港	FCG	29000000	771	6	6	2	0	1	86	770
29060100	港口区	港口	GK	29060000	771	1	9	3	0	1	86	770
29060200	防城区	防城	FC	29060000	771	2	9	3	0	1	86	770
29060300	上思县	上思	SS	29060000	771	3	11	3	0	1	86	770
29060400	东兴市	东兴	DX	29060000	771	4	10	3	0	1	86	770
29060500	不详	不详	BX	29060000	771	5	9	3	0	1	86	770
29070000	钦州市	钦州	QZ	29000000	771	7	6	2	0	1	86	777
29070100	钦南区	钦南	QN	29070000	771	1	9	3	0	1	86	777
29070200	钦北区	钦北	QB	29070000	771	2	9	3	0	1	86	777
29070300	灵山县	灵山	LS	29070000	771	3	11	3	0	1	86	777
29070400	浦北县	浦北	PB	29070000	771	4	11	3	0	1	86	777
29070500	不详	不详	BX	29070000	771	5	9	3	0	1	86	777
29080000	贵港市	贵港	GG	29000000	771	8	6	2	0	1	86	775
29080100	港北区	港北	GB	29080000	771	1	9	3	0	1	86	775
29080200	港南区	港南	GN	29080000	771	2	9	3	0	1	86	775
29080300	平南县	平南	PN	29080000	771	3	11	3	0	1	86	775
29080400	桂平市	桂平	GP	29080000	771	4	10	3	0	1	86	775
29080500	覃塘区	覃塘	TT	29080000	771	4	10	3	0	1	86	775
29080600	不详	不详	BX	29080000	771	5	9	3	0	1	86	775
29090000	玉林市	玉林	YL	29000000	771	9	6	2	0	1	86	775
29090100	玉州区	玉州	YZ	29090000	771	1	9	3	0	1	86	775
29090200	容县	容县	RX	29090000	771	2	11	3	0	1	86	775
29090300	陆川县	陆川	LC	29090000	771	3	11	3	0	1	86	775
29090400	博白县	博白	BB	29090000	771	4	11	3	0	1	86	775
29090500	兴业县	兴业	XY	29090000	771	5	11	3	0	1	86	775
29090600	北流市	北流	BL	29090000	771	6	10	3	0	1	86	775
29090700	不详	不详	BX	29090000	771	7	9	3	0	1	86	775
29090800	福绵区	福绵	FM	29090000	771	1	9	3	0	1	86	775
29100000	百色市	百色	BS	29000000	771	10	6	2	0	1	86	776
29100100	右江区	右江	YJ	29100000	771	1	9	3	0	1	86	776
29100200	田阳县	田阳	TY	29100000	771	2	11	3	0	1	86	776
29100300	田东县	田东	TD	29100000	771	3	11	3	0	1	86	776
29100400	平果县	平果	PG	29100000	771	4	11	3	0	1	86	776
29100500	德保县	德保	DB	29100000	771	5	11	3	0	1	86	776
29100600	靖西县	靖西	J	29100000	771	6	11	3	0	1	86	776
29100700	那坡县	那坡	NP	29100000	771	7	11	3	0	1	86	776
29100800	凌云县	凌云	LY	29100000	771	8	11	3	0	1	86	776
29100900	乐业县	乐业	LY	29100000	771	9	11	3	0	1	86	776
29101000	田林县	田林	TL	29100000	771	10	11	3	0	1	86	776
29101100	西林县	西林	XL	29100000	771	11	11	3	0	1	86	776
29101200	隆林各族自治县	隆林	LL	29100000	771	12	12	3	0	1	86	776
29101300	不详	不详	BX	29100000	771	13	9	3	0	1	86	776
29110000	贺州市	贺州	HZ	29000000	771	11	6	2	0	1	86	774
29110100	八步区	八步	BB	29110000	771	1	9	3	0	1	86	774
29110200	昭平县	昭平	ZP	29110000	771	2	11	3	0	1	86	774
29110300	钟山县	钟山	ZS	29110000	771	3	11	3	0	1	86	774
29110400	富川瑶族自治县	富川	FC	29110000	771	4	12	3	0	1	86	774
29110500	不详	不详	BX	29110000	771	5	9	3	0	1	86	774
29120000	河池市	河池	HC	29000000	771	12	6	2	0	1	86	778
29120100	金城江区	金城江	JCJ	29120000	771	1	9	3	0	1	86	778
29120200	南丹县	南丹	ND	29120000	771	2	11	3	0	1	86	778
29120300	天峨县	天峨	TE	29120000	771	3	11	3	0	1	86	778
29120400	凤山县	凤山	FS	29120000	771	4	11	3	0	1	86	778
29120500	东兰县	东兰	DL	29120000	771	5	11	3	0	1	86	778
29120600	罗城仫佬族自治县	罗城	LC	29120000	771	6	12	3	0	1	86	778
29120700	环江毛南族自治县	环江	HJ	29120000	771	7	12	3	0	1	86	778
29120800	巴马瑶族自治县	巴马	BM	29120000	771	8	12	3	0	1	86	778
29120900	都安瑶族自治县	都安	DA	29120000	771	9	12	3	0	1	86	778
29121000	大化瑶族自治县	大化	DH	29120000	771	10	12	3	0	1	86	778
29121100	宜州市	宜州	YZ	29120000	771	11	10	3	0	1	86	778
29121200	不详	不详	BX	29120000	771	12	9	3	0	1	86	778
29130000	来宾市	来宾	LB	29000000	771	13	6	2	0	1	86	772
29130100	兴宾区	兴宾	XB	29130000	771	1	9	3	0	1	86	772
29130200	忻城县	忻城	XC	29130000	771	2	11	3	0	1	86	772
29130300	象州县	象州	XZ	29130000	771	3	11	3	0	1	86	772
29130400	武宣县	武宣	WX	29130000	771	4	11	3	0	1	86	772
29130500	金秀瑶族自治县	金秀	JX	29130000	771	5	12	3	0	1	86	772
29130600	合山市	合山	HS	29130000	771	6	10	3	0	1	86	772
29130700	不详	不详	BX	29130000	771	7	9	3	0	1	86	772
29140000	崇左市	崇左	CZ	29000000	771	14	6	2	0	1	86	771
29140100	扶绥县	扶绥	FS	29140000	771	1	11	3	0	1	86	771
29140200	宁明县	宁明	NM	29140000	771	2	11	3	0	1	86	771
29140300	龙州县	龙州	LZ	29140000	771	3	11	3	0	1	86	771
29140400	大新县	大新	DX	29140000	771	4	11	3	0	1	86	771
29140500	天等县	天等	TD	29140000	771	5	11	3	0	1	86	771
29140600	江洲区	江洲	JZ	29140000	771	6	9	3	0	1	86	771
29140700	凭祥市	凭祥	PX	29140000	771	7	10	3	0	1	86	771
29140800	不详	不详	BX	29140000	771	8	9	3	0	1	86	771
30000000	海南省	海南	HN	0	898	21	2	1	0	1	86	898
30010000	海口市	海口	HK	30000000	898	1	5	2	1	1	86	898
30010100	秀英区	秀英	XY	30010000	898	1	9	3	0	1	86	898
30010200	龙华区	龙华	LH	30010000	898	2	9	3	0	1	86	898
30010300	美兰区	美兰	ML	30010000	898	3	9	3	0	1	86	898
30010500	不详	不详	BX	30010000	898	5	9	3	0	1	86	898
30020000	三亚市	三亚	SY	30000000	898	2	6	2	0	1	86	898
30021700	西沙群岛	西沙群岛	XSQD	30020000	898	18	13	3	0	1	86	898
30021800	南沙群岛	南沙群岛	NSQD	30020000	898	19	13	3	0	1	86	898
30021900	中沙群岛的岛礁及其海域	中沙群岛	ZSQD	30020000	898	20	13	3	0	1	86	898
30022000	河西区	河西	HX	30020000	898	21	9	3	0	1	86	898
30022100	河东区	河东	HD	30020000	898	22	9	3	0	1	86	898
30022200	不详	不详	BX	30020000	898	23	9	3	0	1	86	898
30030000	五指山市	五指山	WZS	30000000	898	3	10	2	0	1	86	898
30030100	不详	不详	BX	30030000	898	1	9	3	0	1	86	898
30040000	琼海市	琼海	QH	30000000	898	4	10	2	0	1	86	898
30040100	不详	不详	BX	30040000	898	1	9	3	0	1	86	898
30050000	儋州市	儋州	DZ	30000000	898	5	10	2	0	1	86	898
30050100	不详	不详	BX	30050000	898	1	9	3	0	1	86	898
30060000	文昌市	文昌	WC	30000000	898	6	10	2	0	1	86	898
30060100	不详	不详	BX	30060000	898	1	9	3	0	1	86	898
30070000	万宁市	万宁	WN	30000000	898	7	10	2	0	1	86	898
30070100	不详	不详	BX	30070000	898	1	9	3	0	1	86	898
